Afghanistan,566.7128557424236
Aland Islands,212.72437589525552
Albania,466.0819742319653
Algeria,229.5368771992056
American Samoa,414.8041270356168
Andorra,171.28316090688972
Angola,215.10716077010514
Antarctica,328.08899027474683
Argentina,456.0353317481884
Armenia,212.778500823928
Australia,598.0375817364609
Austria,604.8893522074187
Azerbaijan,281.85416256950333
Bahamas the,354.36507936507934
Bangladesh,297.62078210487743
Belarus,540.4980109569276
Belgium,590.9124098814845
Bolivia,384.63203547995215
Bosnia and Herzegovina,342.7225071663679
Brazil,621.8929046542737
Bulgaria,607.7997125419145
Cambodia,211.01599912849915
Canada,719.2728077468483
Chile,445.65912212212214
China,521.4441780493222
Christmas Island,331.6149870816714
Colombia,600.0167115112196
Costa Rica,208.93816158240122
Croatia,578.7369769317983
Cuba,532.05625
Czech Republic,515.3113381029333
Denmark,617.1067102099883
Dominican Republic,388.7285890652558
Ecuador,253.78538251366123
Egypt,405.76534209916554
Estonia,607.5540447253455
Finland,595.0778817606977
France,663.4689119601286
"France, Metropolitan",556.084535079474
Georgia,416.82744174147945
Germany,676.3840838280639
Greece,377.8088680816226
Holy See (Vatican City State),370.8269849246763
Hong Kong,426.79097699343845
Hungary,707.3415405921924
Iceland,395.8442164217679
India,597.0997019045057
Indonesia,669.8899420866745
Iran,336.27407788970294
Iraq,297.3207115743664
Ireland,369.71735620321454
Israel,496.05697853535315
Italy,536.0705740573648
Jamaica,273.37807600198676
Japan,796.4635602846491
Jordan,170.66620605803828
Kazakhstan,479.9618249355079
Korea,414.6658801824011
Kyrgyz Republic,131.95076825489795
Latvia,773.3853877090952
Lebanon,276.75
Lithuania,574.7415265290265
Macedonia,321.6756675427915
Malaysia,536.740273136545
Mexico,542.4820822694796
Moldova,396.93454856546947
Mongolia,300.86083864024334
Morocco,281.63889588332916
Myanmar,72.6885666246322
Netherlands,649.0642486365175
New Zealand,455.18564901026366
Niger,485.93906397381596
Norway,633.3849659061549
Pakistan,352.77813836977583
Peru,524.1720588235294
Philippines,660.1746030082255
Poland,559.3713226607576
Portugal,609.9781444978682
Puerto Rico,274.2266752187207
Romania,487.4164578111946
Russia,631.9863706947258
Saudi Arabia,406.3456405639427
Serbia,435.4311701159215
Singapore,728.0703800181607
Slovakia,520.3060988339342
Slovenia,334.3972314111945
South Africa,445.7701531943185
Spain,444.74394664984646
Sweden,561.9566355260093
Switzerland,461.903205462145
Taiwan,648.4656593740922
Thailand,497.5081481481481
Tunisia,112.3385041706983
Turkey,352.5363532858011
Uganda,377.52610581603074
Ukraine,317.33990833321974
United Arab Emirates,1195.3779555435078
United Kingdom,635.2253270614386
United States,690.4304053412728
United States Minor Outlying Islands,395.958416211897
United States Virgin Islands,285.2229767944989
Uruguay,698.0928159986053
Uzbekistan,734.8423076923077
Venezuela,356.49574124949123
Vietnam,588.8585044181319
Zimbabwe,448.76261772804736
